Wall time,Step,Value
1637685464.5099258,49,0.7265625
1637685465.4029255,99,0.78125
1637685466.263505,149,0.82421875
1637685467.077763,199,0.80859375
1637685467.8805668,249,0.81640625
1637685468.7299662,299,0.8515625
1637685469.557303,349,0.85546875
1637685470.3922899,399,0.8671875
1637685471.2185469,449,0.86328125
1637685472.0305452,499,0.87109375
1637685472.8667076,549,0.88671875
1637685473.7190573,599,0.90234375
1637685474.534453,649,0.921875
1637685475.3712742,699,0.92578125
1637685476.1794636,749,0.91796875
1637685477.0200093,799,0.921875
1637685477.8547878,849,0.87109375
1637685478.6620393,899,0.9140625
1637685479.5046387,949,0.91015625
1637685480.3445363,999,0.9375
1637685481.1662636,1049,0.921875
1637685481.97189,1099,0.953125
1637685482.8144784,1149,0.90234375
1637685483.667235,1199,0.94140625
1637685484.4926333,1249,0.90625
1637685485.2969441,1299,0.94140625
1637685486.0974593,1349,0.94140625
1637685486.925302,1399,0.93359375
1637685487.772963,1449,0.9453125
1637685488.6084018,1499,0.97265625
1637685489.4546905,1549,0.9296875
1637685490.2727733,1599,0.94921875
1637685491.0798979,1649,0.96484375
1637685491.94116,1699,0.94921875
1637685492.7421212,1749,0.93359375
1637685493.546981,1799,0.96875
1637685494.3551173,1849,0.95703125
1637685495.1734455,1899,0.921875
1637685495.985408,1949,0.9296875
1637685496.8414485,1999,0.9453125
1637685497.641252,2049,0.9453125
1637685498.4635205,2099,0.96484375
1637685499.2799103,2149,0.953125
1637685502.7652137,2199,0.98046875
1637685503.6759574,2249,0.94921875
1637685504.5551422,2299,0.98046875
1637685505.398342,2349,0.96875
1637685506.2947257,2399,0.96875
1637685507.1540227,2449,0.953125
1637685508.0044491,2499,0.9765625
1637685508.8908043,2549,0.96875
1637685509.7502294,2599,0.97265625
1637685510.609158,2649,0.96484375
1637685511.4358234,2699,0.96875
1637685512.2355118,2749,0.9765625
1637685513.0476959,2799,0.96484375
1637685513.8708606,2849,0.95703125
1637685514.6695452,2899,0.9609375
1637685515.4883006,2949,0.9609375
1637685516.3332765,2999,0.96875
1637685517.1793795,3049,0.96875
1637685517.970791,3099,0.9765625
1637685518.7809117,3149,0.9765625
1637685519.5985177,3199,0.98828125
1637685520.423784,3249,0.95703125
1637685521.2406623,3299,0.9765625
1637685522.069079,3349,0.9765625
1637685522.9456618,3399,0.97265625
1637685523.7691605,3449,0.96875
1637685524.6169908,3499,0.98046875
1637685525.4845312,3549,0.9609375
1637685526.3178933,3599,0.94140625
1637685527.1723118,3649,0.98046875
1637685527.9681978,3699,0.9609375
1637685528.7828934,3749,0.95703125
1637685529.6147532,3799,0.95703125
1637685530.4666977,3849,0.96484375
1637685531.307042,3899,0.9453125
1637685532.1117766,3949,0.95703125
1637685532.938885,3999,0.9609375
1637685533.798136,4049,0.9609375
1637685534.6426985,4099,0.98828125
1637685535.5028825,4149,0.9609375
1637685536.3508122,4199,0.98046875
1637685537.169703,4249,0.96875
1637685537.984755,4299,0.9765625
1637685538.7971458,4349,0.9765625
1637685542.3682272,4399,0.97265625
1637685543.2334723,4449,0.96875
1637685544.0970936,4499,0.984375
1637685544.9953399,4549,0.96484375
1637685545.812851,4599,0.9765625
1637685546.644968,4649,0.96484375
1637685547.5179617,4699,0.9765625
1637685548.329003,4749,0.97265625
1637685549.1834946,4799,0.98046875
1637685550.0420682,4849,0.97265625
1637685550.8606634,4899,0.94921875
1637685551.6690292,4949,0.9765625
1637685552.4648616,4999,0.9765625
1637685553.282259,5049,0.9296875
1637685554.140888,5099,0.9609375
1637685555.0111868,5149,0.96484375
1637685555.8405237,5199,0.9921875
1637685556.62843,5249,0.96484375
1637685557.4279873,5299,0.97265625
1637685558.2393196,5349,0.98046875
1637685559.0377948,5399,0.9609375
1637685559.8764791,5449,0.96875
1637685560.6911051,5499,0.97265625
1637685561.5027573,5549,0.96484375
1637685562.301956,5599,0.96875
1637685563.1159692,5649,0.9765625
1637685563.9187372,5699,0.9609375
1637685564.751414,5749,0.98046875
1637685565.5533204,5799,0.95703125
1637685566.3866708,5849,0.9765625
1637685567.188673,5899,0.9765625
1637685568.0340226,5949,0.94140625
1637685568.828395,5999,0.97265625
1637685569.6298504,6049,0.96875
1637685570.4400446,6099,0.9609375
1637685571.2527485,6149,0.96484375
1637685572.0598989,6199,0.9609375
1637685572.8853147,6249,0.9609375
1637685573.6998003,6299,0.95703125
1637685574.5197802,6349,0.9765625
1637685575.3541095,6399,0.9609375
1637685576.1868298,6449,0.96484375
1637685577.0028527,6499,0.9609375
1637685577.8388836,6549,0.984375
1637685580.7969754,6599,0.96875
1637685581.6176171,6649,0.97265625
1637685582.4808831,6699,0.9609375
1637685583.2987175,6749,0.94921875
1637685584.0974216,6799,0.96484375
1637685584.9219358,6849,0.953125
1637685585.7178314,6899,0.9609375
1637685586.5160923,6949,0.97265625
1637685587.3312712,6999,0.96875
1637685588.166092,7049,0.984375
1637685589.0018692,7099,0.96484375
1637685589.8006983,7149,0.96484375
1637685590.6062338,7199,0.95703125
1637685591.4252188,7249,0.9609375
1637685592.2235677,7299,0.9609375
1637685593.0160203,7349,0.93359375
1637685593.8362863,7399,0.97265625
1637685594.6619449,7449,0.9296875
1637685595.479435,7499,0.96484375
1637685596.3041084,7549,0.97265625
1637685597.1629977,7599,0.94140625
1637685598.0024462,7649,0.94140625
1637685598.7881305,7699,0.97265625
1637685599.6213694,7749,0.95703125
1637685600.453563,7799,0.95703125
1637685601.3037229,7849,0.94921875
1637685602.1222508,7899,0.98828125
1637685602.9274287,7949,0.9609375
1637685603.7508917,7999,0.96484375
1637685604.6608558,8049,0.95703125
1637685605.4752984,8099,0.94921875
1637685606.3019357,8149,0.953125
1637685607.13368,8199,0.95703125
1637685607.9640532,8249,0.96484375
1637685608.7816856,8299,0.97265625
1637685609.6044767,8349,0.96875
1637685610.4594595,8399,0.94921875
1637685611.3091068,8449,0.9453125
1637685612.1212175,8499,0.96484375
1637685612.930433,8549,0.9453125
1637685613.756746,8599,0.9453125
1637685614.6052036,8649,0.94921875
1637685615.4556823,8699,0.94140625
1637685616.3118944,8749,0.94140625
1637685619.3180544,8799,0.95703125
1637685620.188936,8849,0.95703125
1637685620.9904523,8899,0.953125
1637685621.8179114,8949,0.94921875
1637685622.632634,8999,0.97265625
1637685623.5025606,9049,0.94140625
1637685624.3223622,9099,0.94921875
1637685625.18884,9149,0.95703125
1637685625.98689,9199,0.953125
1637685626.825481,9249,0.95703125
1637685627.7252734,9299,0.9453125
1637685628.548087,9349,0.97265625
1637685629.4134204,9399,0.94921875
1637685630.2500334,9449,0.96484375
1637685631.059519,9499,0.94140625
1637685631.8561304,9549,0.953125
1637685632.6455467,9599,0.9609375
1637685633.4735675,9649,0.94140625
1637685634.3412166,9699,0.94921875
1637685635.1380785,9749,0.94140625
1637685635.9502149,9799,0.9453125
1637685636.7380788,9849,0.96484375
1637685637.5433877,9899,0.9765625
1637685638.3394547,9949,0.94140625
1637685639.1564112,9999,0.95703125
1637685639.9486096,10049,0.9453125
1637685640.7418606,10099,0.92578125
1637685641.5750148,10149,0.94921875
1637685642.3736691,10199,0.9609375
1637685643.187023,10249,0.94921875
1637685644.0257618,10299,0.9609375
1637685644.848835,10349,0.9609375
1637685645.640941,10399,0.92578125
1637685646.4303644,10449,0.9609375
1637685647.221727,10499,0.95703125
1637685648.0109158,10549,0.9453125
1637685648.8631234,10599,0.953125
1637685649.6835356,10649,0.92578125
1637685650.4916186,10699,0.94921875
1637685651.2748625,10749,0.93359375
1637685652.081389,10799,0.953125
1637685652.8921537,10849,0.953125
1637685653.717908,10899,0.95703125
1637685654.5381234,10949,0.9453125
1637685657.4200203,10999,0.91015625
1637685658.2803702,11049,0.96875
1637685659.0933957,11099,0.95703125
1637685659.9195218,11149,0.9609375
1637685660.7325644,11199,0.953125
1637685661.5446365,11249,0.94921875
1637685662.3767152,11299,0.953125
1637685663.2499764,11349,0.95703125
1637685664.0873508,11399,0.91796875
1637685664.92142,11449,0.9453125
1637685665.7363424,11499,0.92578125
1637685666.5731356,11549,0.94140625
1637685667.4148612,11599,0.90234375
1637685668.22897,11649,0.90625
1637685669.050049,11699,0.91796875
1637685669.870853,11749,0.94921875
1637685670.652454,11799,0.94140625
1637685671.451274,11849,0.93359375
1637685672.3104274,11899,0.953125
1637685673.0869677,11949,0.94921875
1637685673.8994668,11999,0.94140625
1637685674.7349253,12049,0.95703125
1637685675.5597584,12099,0.96875
1637685676.3565798,12149,0.953125
1637685677.2010407,12199,0.94140625
1637685678.003425,12249,0.96875
1637685678.7986734,12299,0.92578125
1637685679.587813,12349,0.9140625
1637685680.3875098,12399,0.94140625
1637685681.2117949,12449,0.93359375
1637685682.1249483,12499,0.92578125
1637685682.9185538,12549,0.95703125
1637685683.7426603,12599,0.953125
1637685684.5719895,12649,0.94921875
1637685685.3785803,12699,0.97265625
1637685686.1653373,12749,0.9296875
1637685686.9716084,12799,0.95703125
1637685687.7852898,12849,0.9453125
1637685688.5819423,12899,0.92578125
1637685689.3943517,12949,0.91015625
1637685690.2057664,12999,0.9453125
1637685691.0221035,13049,0.94140625
1637685691.8222854,13099,0.9375
1637685692.6467366,13149,0.921875
1637685695.5752034,13199,0.91015625
1637685696.417897,13249,0.90234375
1637685697.2194152,13299,0.921875
1637685698.0220492,13349,0.96875
1637685698.8224282,13399,0.90625
1637685699.639895,13449,0.9375
1637685700.4502258,13499,0.92578125
