Wall time,Step,Value
1636464920.9650388,49,0.5546875
1636464921.7494721,99,0.69140625
1636464922.4681113,149,0.7265625
1636464923.1970181,199,0.78515625
1636464923.9268713,249,0.80078125
1636464924.7045352,299,0.7734375
1636464925.4809682,349,0.80078125
1636464926.196202,399,0.82421875
1636464926.925141,449,0.859375
1636464927.6466312,499,0.8359375
1636464928.3747633,549,0.83203125
1636464929.1156936,599,0.875
1636464929.902965,649,0.90625
1636464930.6442788,699,0.91796875
1636464931.4029078,749,0.94921875
1636464932.1484637,799,0.9296875
1636464932.8646042,849,0.921875
1636464933.5743954,899,0.92578125
1636464934.3047128,949,0.89453125
1636464935.0043323,999,0.93359375
1636464935.7131693,1049,0.93359375
1636464936.4280794,1099,0.96484375
1636464937.1268,1149,0.92578125
1636464937.8569646,1199,0.9609375
1636464938.606622,1249,0.9453125
1636464939.321075,1299,0.9609375
1636464940.0429978,1349,0.94921875
1636464940.7569318,1399,0.9609375
1636464941.4883635,1449,0.95703125
1636464944.0976946,1499,0.98046875
1636464944.818968,1549,0.96875
1636464945.527567,1599,0.96484375
1636464946.2549462,1649,0.9453125
1636464946.9456294,1699,0.96875
1636464947.6721358,1749,0.9453125
1636464948.42516,1799,0.98046875
1636464949.1383877,1849,0.96484375
1636464949.850275,1899,0.98046875
1636464950.5485096,1949,0.9609375
1636464951.2936316,1999,0.96484375
1636464952.0093105,2049,0.96875
1636464952.7192445,2099,0.98046875
1636464953.4586732,2149,0.98046875
1636464954.169447,2199,0.97265625
1636464954.91698,2249,0.96875
1636464955.6274314,2299,0.96875
1636464956.3480146,2349,0.97265625
1636464957.0395815,2399,0.96875
1636464957.749971,2449,0.95703125
1636464958.5122757,2499,0.97265625
1636464959.2230148,2549,0.984375
1636464959.9256446,2599,0.98046875
1636464960.6702504,2649,0.96484375
1636464961.424438,2699,0.98046875
1636464962.1489105,2749,0.9765625
1636464962.8382008,2799,0.94921875
1636464963.5362418,2849,0.95703125
1636464964.2585177,2899,0.94921875
1636464966.8316863,2949,0.984375
1636464967.5543864,2999,0.9921875
1636464968.2860446,3049,0.9765625
1636464968.9955847,3099,0.984375
1636464969.7291784,3149,0.97265625
1636464970.4328327,3199,0.9765625
1636464971.2031662,3249,0.9453125
1636464971.933902,3299,0.9765625
1636464972.6585894,3349,0.97265625
1636464973.3975208,3399,0.953125
1636464974.1304302,3449,0.97265625
1636464974.8401957,3499,0.97265625
1636464975.564211,3549,0.9609375
1636464976.29373,3599,0.9453125
1636464977.0099003,3649,0.96484375
1636464977.7532763,3699,0.9765625
1636464978.48316,3749,0.96484375
1636464979.1925879,3799,0.98046875
1636464979.9258173,3849,0.95703125
1636464980.633335,3899,0.95703125
1636464981.3706005,3949,0.98046875
1636464982.076559,3999,0.96484375
1636464982.7847102,4049,0.97265625
1636464983.5262845,4099,0.96484375
1636464984.2325015,4149,0.96484375
1636464984.9395862,4199,0.96484375
1636464985.6661994,4249,0.97265625
1636464986.3856108,4299,0.95703125
1636464987.1284285,4349,0.94140625
1636464989.273103,4399,0.97265625
1636464989.979617,4449,0.984375
1636464990.7171562,4499,0.98046875
1636464991.4246955,4549,0.9765625
1636464992.1603236,4599,0.9765625
1636464992.8798127,4649,0.984375
1636464993.5906746,4699,0.9765625
1636464994.3418334,4749,0.98046875
1636464995.0429125,4799,0.96484375
1636464995.7486298,4849,0.96484375
1636464996.4666562,4899,0.96875
1636464997.1637814,4949,0.9921875
1636464997.8897176,4999,0.95703125
1636464998.6200123,5049,0.953125
1636464999.3261232,5099,0.97265625
1636465000.0374856,5149,0.96875
1636465000.7770476,5199,0.984375
