Wall time,Step,Value
1636304422.6435494,49,0.296875
1636304423.3581765,99,0.34687500000000004
1636304424.0824962,149,0.426875
1636304424.8966928,199,0.4920625
1636304425.5675745,249,0.5483625
1636304426.2547922,299,0.6102675
1636304426.9321148,349,0.6552229999999999
1636304427.6135368,399,0.6900088
1636304429.2848911,449,0.7280677799999999
1636304429.9818144,499,0.774340668
1636304430.6660938,549,0.8052294008
1636304431.3731725,599,0.8143876404800001
1636304432.0552056,649,0.8136325842880001
1636304432.742147,699,0.8147420505728
1636304433.4492462,749,0.8216577303436801
1636304434.0945895,799,0.8320571382062081
1636304434.7575185,849,0.8461092829237249
1636304436.3832393,899,0.8436030697542349
1636304437.0962212,949,0.862411841852541
1636304437.7772882,999,0.8690096051115246
1636304438.503377,1049,0.8776557630669148
1636304439.2174096,1099,0.867218457840149
1636304439.9076679,1149,0.8609560747040894
1636304440.5775242,1199,0.8775111448224536
1636304441.247254,1249,0.8890066868934722
1636304441.9108202,1299,0.8943415121360833
1636304443.5591414,1349,0.9131674072816499
1636304444.2498512,1399,0.9010254443689899
1636304444.9422898,1449,0.903115266621394
1636304445.6257567,1499,0.8871816599728364
1636304446.304001,1549,0.8807464959837019
1636304446.9545267,1599,0.8909478975902212
1636304447.6254895,1649,0.8970687385541327
1636304448.3084984,1699,0.9007412431324796
1636304448.9634178,1749,0.9076322458794878
1636304450.6462119,1799,0.9102043475276926
1636304451.3521652,1849,0.9117476085166156
1636304452.049386,1899,0.9064235651099694
1636304452.7285547,1949,0.9094791390659815
1636304453.3844256,1999,0.890999983439589
1636304454.0442164,2049,0.8908499900637534
1636304454.7147784,2099,0.8923224940382521
1636304455.3907506,2149,0.8947684964229513
1636304456.6385398,2199,0.8884235978537708
1636304457.2938867,2249,0.8674291587122624
1636304457.961826,2299,0.8798324952273574
1636304458.6305234,2349,0.8872744971364144
1636304459.2981052,2399,0.8933021982818486
1636304459.9731994,2449,0.8922313189691091
1636304460.6513872,2499,0.8978387913814655
1636304461.33149,2549,0.8965157748288792
1636304461.9936204,2599,0.9082219648973275
1636304463.4203274,2649,0.9027456789383965
1636304464.1266062,2699,0.9088349073630378
1636304464.8111925,2749,0.9109259444178228
1636304465.485774,2799,0.9215555666506937
1636304466.1532211,2849,0.9154333399904162
1636304466.817533,2899,0.9242600039942497
1636304467.4668245,2949,0.9233060023965498
1636304468.1603556,2999,0.92429610143793
1636304468.823593,3049,0.928015160862758
1636304470.1073856,3099,0.9208715965176548
1636304470.7816205,3149,0.9197104579105929
1636304471.4686785,3199,0.9190137747463557
1636304472.116376,3249,0.9217207648478134
1636304472.7951114,3299,0.913969958908688
1636304473.4527278,3349,0.9061944753452129
1636304474.1172347,3399,0.9124666852071277
1636304474.8231692,3449,0.9006050111242766
1636304475.5048625,3499,0.909113006674566
1636304476.7202327,3549,0.9079678040047396
1636304477.384841,3599,0.9088431824028438
1636304478.0749831,3649,0.9249934094417063
1636304478.760214,3699,0.9237460456650237
1636304479.4155786,3749,0.9229976273990143
1636304480.0962136,3799,0.9225485764394086
1636304480.7489886,3849,0.9285291458636451
1636304481.4139411,3899,0.932117487518187
1636304482.071202,3949,0.9248954925109123
1636304483.7192395,3999,0.9377497955065474
1636304484.4263964,4049,0.9360873773039284
1636304485.1410131,4099,0.941339926382357
1636304485.909517,4149,0.9413664558294141
1636304486.6549625,4199,0.9320073734976485
1636304487.3349,4249,0.932641924098589
1636304488.0515356,4299,0.9298976544591534
1636304488.7417905,4349,0.914188592675492
1636304490.3260715,4399,0.9219506556052952
1636304490.991182,4449,0.9281703933631771
1636304491.6500401,4499,0.9365897360179063
1636304492.305556,4549,0.9228913416107438
1636304492.9833226,4599,0.9209223049664462
1636304493.6570828,4649,0.9322408829798676
1636304494.3381667,4699,0.9374695297879206
1636304495.0146756,4749,0.9359192178727525
1636304495.7027519,4799,0.9474890307236515
1636304496.953486,4849,0.9294309184341909
1636304497.6185448,4899,0.9295335510605145
1636304498.2971938,4949,0.9295951306363086
1636304498.9440114,4999,0.9327570783817851
1636304499.6211483,5049,0.9284042470290711
1636304500.3149614,5099,0.9289175482174425
1636304500.9925015,5149,0.9307880289304655
1636304501.6724856,5199,0.9444103173582793
1636304502.337517,5249,0.9525836904149676
1636304504.0650196,5299,0.9356127142489805
1636304504.781701,5349,0.9441801285493883
1636304505.5134842,5399,0.9461955771296329
1636304506.1979294,5449,0.9552173462777798
1636304506.854249,5499,0.9496929077666678
1636304507.5672753,5549,0.9401282446600007
1636304508.2155435,5599,0.9328269467960004
1636304508.8968518,5649,0.9253211680776003
1636304509.561376,5699,0.9333177008465602
1636304510.864899,5749,0.9303031205079362
1636304511.5611706,5799,0.9347443723047617
1636304512.2386048,5849,0.937409123382857
1636304512.978729,5899,0.9405704740297142
1636304513.6664152,5949,0.9424672844178286
1636304514.3324528,5999,0.9420428706506971
1636304515.002251,6049,0.9417882223904183
1636304515.699377,6099,0.943197933434251
1636304517.3674664,6149,0.9377937600605506
1636304518.0736134,6199,0.9345512560363303
1636304518.7469256,6249,0.9357307536217981
1636304519.4411712,6299,0.9333134521730788
1636304520.1143,6349,0.9521755713038473
1636304520.8137634,6399,0.9603678427823084
1636304521.482058,6449,0.954345705669385
1636304522.1360915,6499,0.956982423401631
1636304522.802075,6549,0.9460644540409786
1636304524.0663688,6599,0.9426386724245871
1636304524.7167401,6649,0.9374582034547523
1636304525.3853226,6699,0.9515374220728514
1636304526.0498195,6749,0.9584224532437109
1636304526.7101748,6799,0.9563034719462264
1636304527.3837266,6849,0.9550320831677359
1636304528.067691,6899,0.9386442499006415
1636304528.794834,6949,0.9506865499403849
1636304529.4892135,6999,0.943849429964231
1636304531.2126033,7049,0.9522471579785386
1636304531.8937511,7099,0.9619732947871231
1636304532.6026,7149,0.9662464768722738
1636304533.2994823,7199,0.9609978861233643
1636304533.9761345,7249,0.9640987316740186
1636304534.65766,7299,0.9612717390044111
1636304535.3766992,7349,0.9595755434026466
1636304536.0792847,7399,0.9663703260415879
1636304536.7763126,7449,0.9579471956249528
1636304538.541452,7499,0.9685183173749717
1636304539.2334778,7549,0.970173490424983
1636304539.9360769,7599,0.9617915942549897
1636304540.6208632,7649,0.9645749565529937
1636304541.2946258,7699,0.9709324739317963
1636304541.9793055,7749,0.9684969843590778
1636304542.688251,7799,0.9685981906154466
1636304543.349961,7849,0.9686589143692679
1636304544.0084774,7899,0.9686953486215608
1636304545.8533144,7949,0.9718422091729365
1636304546.5265849,7999,0.967480325503762
1636304547.2430565,8049,0.9695506953022572
1636304547.9499805,8099,0.9723554171813543
1636304548.6227171,8149,0.9787257503088125
1636304549.3230429,8199,0.9794229501852875
1636304550.0294466,8249,0.9782787701111725
1636304550.693858,8299,0.9791547620667035
1636304552.4154234,8349,0.9749928572400222
1636304553.1156127,8399,0.9771832143440133
1636304553.8262534,8449,0.975372428606408
1636304554.5806146,8499,0.9836609571638448
1636304555.2377384,8549,0.9823840742983069
1636304555.9221795,8599,0.9738054445789841
1636304556.616548,8649,0.9717832667473905
1636304557.3353515,8699,0.9721324600484342
1636304558.0464985,8749,0.9754669760290605
1636304559.7185733,8799,0.9790301856174364
1636304560.4194696,8849,0.9827306113704619
1636304561.109361,8899,0.9818258668222771
1636304561.7769208,8949,0.9750330200933663
1636304562.438466,8999,0.9772073120560199
1636304563.130448,9049,0.980074387233612
1636304563.7880769,9099,0.9833571323401671
1636304564.4479265,9149,0.9822017794041003
1636304565.1078794,9199,0.9783835676424602
1636304566.7578511,9249,0.9792176405854761
1636304567.4793744,9299,0.9765930843512858
1636304568.1786199,9349,0.9781433506107715
1636304568.8818312,9399,0.972823510366463
1636304569.5603282,9449,0.9727566062198778
1636304570.2396038,9499,0.9805289637319268
1636304570.9276414,9549,0.9805048782391561
1636304571.6188388,9599,0.9820529269434937
1636304572.28965,9649,0.9782942561660961
1636304573.9758275,9699,0.9869765536996576
1636304574.676445,9749,0.9890609322197945
1636304575.3561811,9799,0.9903115593318768
1636304576.0488276,9849,0.9832494355991261
1636304576.7209618,9899,0.9868246613594758
1636304577.3968394,9949,0.9874072968156855
1636304578.078905,9999,0.9861943780894113
1636304578.7440953,10049,0.9885916268536468
1636304580.4295366,10099,0.9884674761121881
1636304581.1251564,10149,0.9852679856673129
1636304581.8808756,10199,0.9849107914003877
1636304582.5954745,10249,0.9893839748402327
1636304583.2918146,10299,0.9889428849041395
1636304583.9914439,10349,0.9918032309424837
1636304584.6808796,10399,0.9935194385654902
1636304585.3447404,10449,0.9961116631392941
1636304586.026155,10499,0.9898544978835765
1636304587.7010567,10549,0.9939126987301459
1636304588.4254887,10599,0.9947851192380875
1636304589.0986648,10649,0.9968710715428525
1636304589.7829633,10699,0.9965601429257115
1636304590.4595814,10749,0.9963735857554269
1636304591.1396766,10799,0.9946991514532562
1636304591.7930152,10849,0.9952569908719536
1636304592.4684205,10899,0.9924666945231722
1636304593.14439,10949,0.9907925167139033
1636304594.94327,10999,0.992913010028342
1636304595.6390984,11049,0.9941853060170052
1636304596.3519099,11099,0.9965111836102031
1636304597.0289278,11149,0.9963442101661218
1636304597.7439075,11199,0.9946815260996731
1636304598.4279153,11249,0.9921214156598039
1636304599.0875475,11299,0.9905853493958823
1636304599.7751033,11349,0.9943512096375293
1636304600.456557,11399,0.9934857257825176
1636304602.2033918,11449,0.9960914354695105
1636304602.916127,11499,0.9976548612817063
1636304603.6151564,11549,0.9985929167690238
1636304604.3135846,11599,0.9975932500614143
1636304604.9816086,11649,0.9985559500368486
1636304605.6743102,11699,0.9975710700221091
1636304606.339159,11749,0.9954176420132654
1636304606.9885786,11799,0.9956880852079593
1636304607.6531339,11849,0.9974128511247755
1636304609.3567984,11899,0.9984477106748653
1636304610.0584304,11949,0.9990686264049191
1636304610.749058,11999,0.9994411758429514
1636304611.4375575,12049,0.9981022055057709
1636304612.127904,12099,0.9988613233034626
1636304612.7903194,12149,0.9993167939820775
1636304613.451367,12199,0.9995900763892465
1636304614.1140726,12249,0.9981915458335479
1636304615.7650573,12299,0.9989149275001287
1636304616.4780533,12349,0.9977864565000771
1636304617.177905,12399,0.9971093739000463
1636304617.9187806,12449,0.9967031243400277
1636304618.616333,12499,0.9980218746040166
1636304619.277622,12549,0.9956881247624099
1636304619.9607346,12599,0.9974128748574459
1636304620.71509,12649,0.9984477249144675
1636304621.38034,12699,0.9990686349486805
1636304622.6191573,12749,0.9994411809692083
1636304623.3556998,12799,0.999664708581525
1636304624.0838408,12849,0.991986325148915
1636304624.8138983,12899,0.993629295089349
1636304625.4589226,12949,0.9961775770536094
1636304626.1466148,12999,0.9945815462321657
1636304626.8185596,13049,0.9951864277392993
1636304627.4698968,13099,0.9955493566435796
1636304628.146908,13149,0.9973296139861477
