Wall time,Step,Value
1636304696.7840605,49,0.3203125
1636304697.477222,99,0.346875
1636304698.183858,149,0.40031249999999996
1636304698.879258,199,0.4151875
1636304699.5693495,249,0.4584875
1636304700.2830336,299,0.4875925
1636304700.9749465,349,0.5581805
1636304701.6989925,399,0.5802208
1636304702.3961606,449,0.59969498
1636304704.1256485,499,0.6270044880000001
1636304704.8373065,549,0.6621401928
1636304705.5552835,599,0.66603411568
1636304706.2766626,649,0.680870469408
1636304706.983971,699,0.7132097816448
1636304707.701296,749,0.73417586898688
1636304708.3688345,799,0.7451930213921281
1636304709.0542974,849,0.7627408128352768
1636304709.7571046,899,0.7498319877011661
1636304710.4502218,949,0.7530241926206998
1636304712.2168276,999,0.7611895155724198
1636304712.9274714,1049,0.7676512093434519
1636304713.6377242,1099,0.7652782256060711
1636304714.4003794,1149,0.7638544353636426
1636304715.1015778,1199,0.7880001612181855
1636304715.8438947,1249,0.7868625967309113
1636304716.6380918,1299,0.7783675580385467
1636304717.3421211,1349,0.787333034823128
1636304718.0813012,1399,0.7833373208938768
1636304719.9007592,1449,0.8028148925363261
1636304720.6254404,1499,0.8066889355217957
1636304721.3648233,1549,0.7965133613130774
1636304722.081747,1599,0.8122830167878464
1636304722.74653,1649,0.8092448100727079
1636304723.4275026,1699,0.8152343860436247
1636304724.1183527,1749,0.8032031316261748
1636304724.78381,1799,0.7959843789757048
1636304725.4505394,1849,0.808840627385423
1636304726.1280186,1899,0.8103043764312537
1636304727.4397614,1949,0.8189951258587522
1636304728.1508837,1999,0.8148345755152513
1636304728.8410928,2049,0.8201507453091508
1636304729.5218446,2099,0.8139654471854905
1636304730.2076356,2149,0.7961917683112942
1636304730.8854928,2199,0.7824025609867765
1636304731.5803256,2249,0.803816536592066
1636304732.2586286,2299,0.7947899219552396
1636304732.9580665,2349,0.7909364531731438
1636304734.3148038,2399,0.7620618719038863
1636304735.0145571,2449,0.7603621231423319
1636304735.6978347,2499,0.7734047738853991
1636304736.391746,2549,0.7890428643312395
1636304737.074986,2599,0.7999882185987437
1636304737.7867491,2649,0.7940554311592463
1636304738.4784133,2699,0.8076832586955478
1636304739.2201273,2749,0.8096099552173286
1636304739.9295006,2799,0.8029534731303971
1636304740.639266,2849,0.7880220838782382
1636304741.9783847,2899,0.7806257503269429
1636304742.6549768,2949,0.7840004501961657
1636304743.3115337,2999,0.7954002701176994
1636304743.9709015,3049,0.8022401620706197
1636304744.6445158,3099,0.7954065972423718
1636304745.3316708,3149,0.8084939583454231
1636304746.0319824,3199,0.8022838750072538
1636304746.7306848,3249,0.7891828250043523
1636304747.4194858,3299,0.8016346950026114
1636304748.8025415,3349,0.8012933170015668
1636304749.5006304,3399,0.7807759902009401
1636304750.1795342,3449,0.801278094120564
1636304750.8898664,3499,0.8120168564723385
1636304751.614772,3549,0.8075226138834031
1636304752.305371,3599,0.8204510683300419
1636304752.998585,3649,0.8219581409980251
1636304753.7225964,3699,0.8353623845988151
1636304754.5125365,3749,0.812154930759289
1636304755.1934,3799,0.8169804584555734
1636304756.5213532,3849,0.8026882750733441
1636304757.2334318,3899,0.8113004650440064
1636304757.9657855,3949,0.8055302790264038
1636304758.6330562,3999,0.8270681674158422
1636304759.3315167,4049,0.8243659004495053
1636304760.018226,4099,0.8258695402697032
1636304760.7133956,4149,0.8205217241618219
1636304761.4658544,4199,0.8251255344970931
1636304762.1478677,4249,0.8310128206982559
1636304763.4860592,4299,0.8267326924189535
1636304764.2036061,4349,0.8241646154513721
1636304764.8857722,4399,0.8335612692708233
1636304765.578638,4449,0.839199261562494
1636304766.2697215,4499,0.8441445569374963
1636304766.948446,4549,0.8392992341624979
1636304767.6311915,4599,0.8301420404974986
1636304768.3151462,4649,0.8402727242984992
1636304768.9880085,4699,0.8338511345790995
1636304769.6666455,4749,0.8487481807474597
1636304771.4706492,4799,0.8623739084484758
1636304772.2104802,4849,0.8627368450690855
1636304772.9430854,4899,0.8379546070414513
1636304773.7099972,4949,0.8355852642248707
1636304774.4754615,4999,0.8404136585349224
1636304775.1467226,5049,0.8386231951209535
1636304775.8378437,5099,0.8500489170725721
1636304776.524267,5149,0.8522168502435432
1636304777.21774,5199,0.841017610146126
1636304778.9930658,5249,0.8483605660876755
1636304779.7131915,5299,0.8418288396526052
1636304780.4336152,5349,0.8550973037915632
1636304781.1514618,5399,0.867745882274938
1636304781.8458006,5449,0.8753350293649628
1636304782.5356927,5499,0.8658260176189776
1636304783.218886,5549,0.8944956105713865
1636304783.8991494,5599,0.8913848663428319
1636304784.5734632,5649,0.8848309198056992
1636304785.306429,5699,0.8715235518834195
1636304787.06966,5749,0.8541641311300517
1636304787.835032,5799,0.846873478678031
1636304788.5607154,5849,0.8331240872068186
1636304789.2592216,5899,0.8342494523240912
1636304789.95344,5949,0.8442996713944547
1636304790.6669762,5999,0.8487673028366729
1636304791.35779,6049,0.8545728817020037
1636304792.0417206,6099,0.8439937290212023
1636304792.7448914,6149,0.8454587374127214
1636304794.4314234,6199,0.8463377424476328
1636304795.1189508,6249,0.8687401454685797
1636304795.855759,6299,0.8743690872811478
1636304796.5752413,6349,0.8714964523686887
1636304797.2849178,6399,0.8682103714212132
1636304797.9852688,6449,0.8678012228527279
1636304798.7420971,6499,0.8909932337116367
1636304799.4616427,6549,0.879908440226982
1636304800.1483815,6599,0.8779450641361892
1636304800.8405356,6649,0.8689545384817134
1636304802.1754649,6699,0.871372723089028
1636304802.8525534,6749,0.8556361338534169
1636304803.6076567,6799,0.8493191803120501
1636304804.3289044,6849,0.8564665081872301
1636304805.0343,6899,0.8763799049123381
1636304805.7453835,6949,0.8727029429474029
1636304806.4316814,6999,0.8736217657684417
1636304807.1442726,7049,0.8804230594610651
1636304807.850592,7099,0.8860663356766392
1636304809.5946324,7149,0.8566398014059835
1636304810.3111994,7199,0.8702338808435901
1636304811.050841,7249,0.8783903285061541
1636304811.7361393,7299,0.8910966971036924
1636304812.4299653,7349,0.8768455182622155
1636304813.11934,7399,0.8792323109573292
1636304813.8318033,7449,0.8978518865743975
1636304814.5309868,7499,0.8777736319446385
1636304815.2270849,7549,0.8782266791667831
1636304815.9120607,7599,0.8894360075000699
1636304817.6309855,7649,0.8820991045000419
1636304818.3528938,7699,0.8792594627000252
1636304819.0809748,7749,0.8806806776200151
1636304819.7966213,7799,0.8893459065720091
1636304820.5257876,7849,0.8851700439432054
1636304821.2344866,7899,0.8967270263659233
1636304821.9459937,7949,0.897411215819554
1636304822.6545832,7999,0.8884467294917324
1636304823.407503,8049,0.8846305376950394
1636304825.13255,8099,0.8917158226170236
1636304825.868599,8149,0.9022169935702141
1636304826.577114,8199,0.8991426961421285
1636304827.2776387,8249,0.898860617685277
1636304828.0683825,8299,0.8986913706111662
1636304828.7495825,8349,0.9126523223666998
1636304829.4447274,8399,0.9194663934200198
1636304830.1843324,8449,0.9157423360520118
1636304830.8987007,8499,0.9041329016312071
1636304831.635513,8549,0.8971672409787242
1636304833.3581688,8599,0.9211128445872345
1636304834.051645,8649,0.9245427067523406
1636304834.7344368,8699,0.9250381240514044
1636304835.411446,8749,0.9393978744308427
1636304836.0891087,8799,0.9386387246585056
1636304836.7698364,8849,0.9334957347951034
1636304837.5131626,8899,0.9304099408770621
1636304838.228637,8949,0.9238709645262373
1636304838.9672,8999,0.9293225787157423
1636304840.8170815,9049,0.9388435472294454
1636304841.5486288,9099,0.9367436283376673
1636304842.2564926,9149,0.9370461770026004
1636304842.9328194,9199,0.9419152062015603
1636304843.6141,9249,0.9401491237209362
1636304844.2960446,9299,0.9375269742325618
1636304844.9836073,9349,0.9359536845395371
1636304845.6966224,9399,0.9428222107237223
1636304846.3773894,9449,0.9500683264342333
1636304847.0728226,9499,0.95285349586054
1636304848.8321636,9549,0.9498370975163241
1636304849.5521202,9599,0.9511522585097945
1636304850.2522097,9649,0.9488163551058767
1636304850.9917016,9699,0.955227313063526
1636304851.6612573,9749,0.9403238878381156
1636304852.3362868,9799,0.9391943327028693
1636304853.0507586,9849,0.9478915996217216
1636304853.742088,9899,0.9406099597730331
1636304854.4492536,9949,0.9456159758638198
1636304856.1709993,9999,0.9392445855182918
1636304856.891902,10049,0.9369842513109752
1636304857.5951169,10099,0.9434405507865851
1636304858.2976866,10149,0.9504393304719511
1636304859.000558,10199,0.9546385982831707
1636304859.7142553,10249,0.9540331589699025
1636304860.4025133,10299,0.9599198953819414
1636304861.0947313,10349,0.9478269372291648
1636304861.7883716,10399,0.9452586623374989
1636304862.4754875,10449,0.9515301974024993
1636304864.269759,10499,0.9662306184414995
1636304864.9884965,10549,0.9719258710648997
1636304865.7038665,10599,0.9737805226389398
1636304866.4333413,10649,0.9748933135833638
1636304867.1436794,10699,0.9661859881500183
1636304867.820519,10749,0.962524092890011
1636304868.50893,10799,0.9697019557340065
1636304869.1958187,10849,0.9693211734404039
1636304869.9323285,10899,0.9628427040642424
1636304871.641114,10949,0.9683306224385454
1636304872.3760195,10999,0.9747483734631273
1636304873.1009722,11049,0.9801615240778763
1636304873.8445172,11099,0.9834094144467258
1636304874.5470195,11149,0.9822331486680355
1636304875.2267015,11199,0.9830898892008213
1636304875.936385,11249,0.9789164335204927
1636304876.6248693,11299,0.9826623601122957
1636304877.3394349,11349,0.9770974160673773
1636304878.0157425,11399,0.9721959496404264
1636304879.7618575,11449,0.980192569784256
1636304880.5112445,11499,0.9865530418705536
1636304881.2735198,11549,0.9825568251223321
1636304882.012368,11599,0.9817215950733993
1636304882.7333,11649,0.9859079570440397
1636304883.4590735,11699,0.9837322742264238
1636304884.190819,11749,0.9886768645358542
1636304884.9099903,11799,0.9853936187215125
1636304885.6253686,11849,0.9865486712329075
1636304886.3568206,11899,0.9919292027397445
1636304888.06562,11949,0.9904700216438467
1636304888.7929554,11999,0.992719512986308
1636304889.509763,12049,0.9909442077917847
1636304890.2116823,12099,0.9914415246750707
1636304890.8953207,12149,0.9948649148050425
1636304891.58574,12199,0.9937939488830254
1636304892.2789052,12249,0.9931513693298153
1636304893.0273662,12299,0.9849533215978892
1636304893.8002727,12349,0.9847219929587335
1636304895.178402,12399,0.98770819577524
1636304895.8699865,12449,0.989499917465144
1636304896.5718322,12499,0.9890124504790865
1636304897.3469648,12549,0.9918449702874519
1636304898.0365837,12599,0.9919819821724711
1636304898.7936757,12649,0.9889391893034827
1636304899.5143633,12699,0.9855510135820896
1636304900.2010226,12749,0.9882056081492538
1636304900.9398198,12799,0.9913608648895523
1636304901.6765974,12849,0.9916915189337314
1636304903.0991492,12899,0.9887649113602389
1636304903.874305,12949,0.9916964468161433
1636304904.5814724,12999,0.990330368089686
1636304905.2822535,13049,0.9910732208538116
1636304905.997463,13099,0.9899564325122869
1636304906.693079,13149,0.9892863595073722
1636304907.3788118,13199,0.9873218157044233
1636304908.0910811,13249,0.986143089422654
1636304908.782392,13299,0.9916858536535924
1636304910.1467822,13349,0.9934490121921554
1636304910.824351,13399,0.9945069073152932
1636304911.5116804,13449,0.9935791443891759
1636304912.2118676,13499,0.9945849866335056
1636304912.897552,13549,0.9951884919801033
1636304913.6024961,13599,0.990863095188062
1636304914.291352,13649,0.9929553571128372
1636304914.9742231,13699,0.9942107142677024
1636304915.663758,13749,0.9965264285606215
1636304916.3376653,13799,0.9947908571363728
1636304917.7123418,13849,0.9921870142818237
1636304918.4112575,13899,0.9937497085690942
1636304919.0909238,13949,0.9946873251414565
1636304919.7710435,13999,0.9936873950848739
1636304920.4716039,14049,0.9946499370509243
1636304921.1593564,14099,0.9905399622305546
1636304921.8455868,14149,0.9896364773383328
1636304922.5626905,14199,0.9937818864029997
1636304923.2787359,14249,0.9900191318417998
