Wall time,Step,Value
1635819211.8443115,49,0.96875
1635819212.7249653,99,0.959375
1635819213.6214972,149,0.9724999999999999
1635819214.5083535,199,0.9678749999999999
1635819215.4247627,249,0.9682249999999999
1635819216.3189821,299,0.9715599999999999
1635819217.206839,349,0.9704359999999999
1635819218.092492,399,0.9760116
1635819219.0322945,449,0.9824819600000001
1635819219.9673939,499,0.9894891760000001
1635819220.851307,549,0.9874435056
1635819221.7384028,599,0.9768411033600001
1635819222.602862,649,0.9736046620159999
1635819223.479954,699,0.9810377972096
1635819224.3599644,749,0.9854976783257601
1635819225.2635946,799,0.985048606995456
1635819226.1553185,849,0.9847791641972736
1635819227.0460894,899,0.9814924985183642
1635819227.9559586,949,0.9888954991110185
1635819228.864178,999,0.9870872994666111
1635819229.7565448,1049,0.9860023796799667
1635819230.660007,1099,0.98535142780798
1635819231.5645359,1149,0.9880858566847881
1635819232.4567368,1199,0.980351514010873
1635819233.3574321,1249,0.9850859084065238
1635819234.2408323,1299,0.9754265450439142
1635819235.1448731,1349,0.9790059270263486
1635819236.0388925,1399,0.974903556215809
1635819236.9255404,1449,0.9755671337294854
1635819240.1467636,1499,0.9853402802376913
1635819241.0366454,1549,0.9880791681426149
1635819241.9308364,1599,0.9834725008855689
1635819242.8159091,1649,0.9869585005313413
1635819243.7164896,1699,0.9796751003188047
1635819244.602138,1749,0.9846800601912828
1635819245.4874418,1799,0.9814330361147697
1635819246.3937669,1849,0.9826098216688619
1635819247.2870734,1899,0.9864408930013171
1635819248.1827,1949,0.9824895358007902
1635819249.0934765,1999,0.9863687214804742
1635819249.9999194,2049,0.9793212328882845
1635819250.91949,2099,0.9719677397329707
1635819251.8100939,2149,0.9769306438397825
1635819252.6963105,2199,0.9705333863038694
1635819253.59004,2249,0.9791950317823217
1635819254.4693706,2299,0.9812670190693931
1635819255.3692527,2349,0.9731352114416358
1635819256.245707,2399,0.9588811268649815
1635819257.1283774,2449,0.972203676118989
1635819258.0166378,2499,0.9770722056713934
1635819258.894164,2549,0.961243323402836
1635819259.7957575,2599,0.9548709940417016
1635819260.6858466,2649,0.966672596425021
1635819261.5607955,2699,0.9737535578550126
1635819262.4412851,2749,0.9592521347130075
1635819263.3380933,2799,0.9630512808278044
1635819264.2325234,2849,0.9653307684966828
1635819265.112163,2899,0.9666984610980096
1635819267.848541,2949,0.9706440766588057
1635819268.7685056,2999,0.9667614459952835
1635819269.672301,3049,0.97068186759717
1635819270.5804605,3099,0.963659120558302
1635819271.4715266,3149,0.9563204723349813
1635819272.3467119,3199,0.9581672834009888
1635819273.2328134,3249,0.9717753700405933
1635819274.1217587,3299,0.9705652220243559
1635819275.0032682,3349,0.9698391332146135
1635819275.8994405,3399,0.963153479928768
1635819276.7904105,3449,0.9685170879572608
1635819277.6706214,3499,0.9779852527743564
1635819278.5809288,3549,0.9680411516646139
1635819279.4877706,3599,0.9651996909987683
1635819280.3953495,3649,0.960369814599261
1635819281.2859542,3699,0.9574718887595566
1635819282.16585,3749,0.958858133255734
1635819283.0742354,3799,0.9721898799534403
1635819283.965041,3849,0.9708139279720642
1635819284.8608255,3899,0.9699883567832386
1635819285.7736802,3949,0.9726180140699431
1635819286.6532266,3999,0.9648208084419658
1635819287.5796027,4049,0.9570174850651795
1635819288.479318,4099,0.9585854910391077
1635819289.3967626,4149,0.9689012946234646
1635819290.2929742,4199,0.9657157767740788
1635819291.2150798,4249,0.9606794660644473
1635819292.1118507,4299,0.9639076796386683
1635819292.9945884,4349,0.965844607783201
1635819295.749674,4399,0.9670067646699205
1635819296.6317024,4449,0.9708290588019522
1635819297.6064188,4499,0.9543724352811713
1635819298.5144866,4549,0.9476234611687028
1635819299.5078106,4599,0.9560740767012217
1635819300.3886974,4649,0.951769446020733
1635819301.2753048,4699,0.9523116676124399
1635819302.159599,4749,0.952637000567464
1635819303.0613616,4799,0.9559572003404784
1635819303.9595704,4849,0.9454493202042871
1635819304.8432913,4899,0.9610195921225723
1635819305.7338126,4949,0.9422367552735433
1635819306.6304061,4999,0.9465920531641261
1635819307.5447009,5049,0.9460802318984757
1635819308.4869478,5099,0.9426481391390854
1635819309.44061,5149,0.9437138834834513
1635819310.3058937,5199,0.9568533300900708
1635819311.1860216,5249,0.9616119980540425
1635819312.0615294,5299,0.9613421988324256
1635819312.9405375,5349,0.9643053192994553
1635819313.8367329,5399,0.9598331915796732
1635819314.732232,5449,0.9508999149478039
1635819315.6438956,5499,0.9486649489686824
1635819316.6053615,5549,0.9629489693812094
1635819317.5361214,5599,0.9621443816287256
1635819318.4283032,5649,0.9554116289772354
1635819319.3204072,5699,0.9576219773863412
1635819320.225481,5749,0.9589481864318048
1635819321.1227713,5799,0.9441189118590829
1635819323.8774939,5849,0.9570963471154498
1635819324.7687054,5899,0.9398828082692698
1635819325.6476848,5949,0.9389296849615619
1635819326.568509,5999,0.9383578109769372
1635819327.465744,6049,0.9536396865861623
1635819328.3585846,6099,0.9440588119516973
1635819329.258137,6149,0.9414352871710183
1635819330.146215,6199,0.9367361723026111
1635819331.0317707,6249,0.9401667033815667
1635819331.9535735,6299,0.93910002202894
1635819332.8602893,6349,0.9415850132173641
1635819333.7760966,6399,0.9555760079304184
1635819334.6535492,6449,0.960845604758251
1635819335.5489366,6499,0.9546323628549506
1635819336.4347324,6549,0.9509044177129704
1635819337.3223705,6599,0.9392926506277822
1635819338.2122114,6649,0.9448255903766694
1635819339.116777,6699,0.9543953542260015
1635819340.0137494,6749,0.9601372125356009
1635819340.897488,6799,0.9604573275213606
1635819341.7816672,6849,0.9418993965128164
1635819342.6910195,6899,0.9307646379076899
1635819343.571577,6949,0.9303337827446139
1635819344.472675,6999,0.9425752696467683
1635819345.346504,7049,0.9342951617880609
1635819346.2267275,7099,0.9324520970728365
1635819347.1425867,7149,0.931346258243702
1635819348.0202544,7199,0.9369327549462212
1635819348.9292517,7249,0.9402846529677328
1635819351.7066965,7299,0.9641707917806397
1635819352.5906,7349,0.9628774750683838
1635819353.478106,7399,0.9683514850410303
1635819354.3707554,7449,0.9716358910246181
1635819355.2513096,7499,0.9704815346147708
1635819356.1275105,7549,0.9666639207688625
1635819357.017513,7599,0.9518733524613174
1635819357.9113748,7649,0.9336240114767905
1635819358.8045902,7699,0.9476744068860743
1635819359.6984243,7749,0.9467296441316446
1635819360.5948224,7799,0.9367877864789868
1635819361.475162,7849,0.933947671887392
1635819362.3731005,7899,0.9416186031324352
1635819363.274891,7949,0.9493461618794611
1635819364.1606164,7999,0.9571076971276766
1635819365.0575929,8049,0.9555146182766059
1635819365.9351273,8099,0.9514337709659636
1635819366.8270352,8149,0.9364852625795781
1635819367.7100706,8199,0.9400161575477469
1635819368.602208,8249,0.9452596945286482
1635819369.5023654,8299,0.9484058167171889
1635819370.3955472,8349,0.9534184900303133
1635819371.2908738,8399,0.950176094018188
1635819372.1948695,8449,0.9638556564109129
1635819373.08595,8499,0.9564383938465477
1635819374.023802,8549,0.9457380363079286
1635819374.9307494,8599,0.9455678217847572
1635819375.8281295,8649,0.9548406930708544
1635819376.7279189,8699,0.9604044158425127
